"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"31",0.892857142857143,0.818181818181818,0.586206896551724,0.791666666666667,0.757575757575758,0.848484848484849,0.517241379310345,0.633333333333333,0.346153846153846,0.32
"32",0.75,0.90625,0.657142857142857,0.666666666666667,0.833333333333333,0.925925925925926,0.423076923076923,0.576923076923077,0.653846153846154,0.0384615384615385
"33",0.682926829268293,0.814814814814815,0.793103448275862,0.774193548387097,0.717948717948718,0.586206896551724,0.575,0.689655172413793,0.75,0.25
"34",0.851851851851852,0.964285714285714,0.869565217391304,0.96,0.789473684210526,0.84375,0.771428571428571,0.485714285714286,0.333333333333333,0.230769230769231
"35",0.88,0.828571428571429,0.851851851851852,0.88,0.659090909090909,0.75,0.733333333333333,0.564102564102564,0.607142857142857,0.263157894736842
"36",0.90625,0.696969696969697,0.730769230769231,0.787878787878788,0.766666666666667,0.818181818181818,0.652173913043478,0.461538461538462,0.580645161290323,0.342105263157895
"37",0.823529411764706,0.483870967741935,0.941176470588235,0.694444444444444,0.864864864864865,0.666666666666667,0.523809523809524,0.733333333333333,0.583333333333333,0.4375
"38",0.827586206896552,0.848484848484849,0.882352941176471,0.826086956521739,0.941176470588235,0.851851851851852,0.741935483870968,0.78125,0.342857142857143,0.16
"39",0.882352941176471,0.8,0.68,0.833333333333333,0.75,0.636363636363636,0.833333333333333,0.678571428571429,0.333333333333333,0.428571428571429
"40",0.806451612903226,0.736842105263158,0.892857142857143,0.851851851851852,0.904761904761905,0.9,0.821428571428571,0.358974358974359,0.411764705882353,0.342857142857143
"41",0.884615384615385,0.952380952380952,0.96,0.645161290322581,0.774193548387097,0.787878787878788,0.675,0.653846153846154,0.424242424242424,0.303030303030303
"42",0.863636363636364,0.513513513513513,0.884615384615385,0.842105263157895,0.896551724137931,0.684210526315789,0.814814814814815,0.689655172413793,0.344827586206897,0.416666666666667
"43",0.647058823529412,0.692307692307692,0.689655172413793,0.814814814814815,0.733333333333333,0.88,0.411764705882353,0.571428571428571,0.652173913043478,0.4
"44",0.923076923076923,0.787878787878788,0.787878787878788,0.476190476190476,0.655172413793103,0.605263157894737,0.84,0.444444444444444,0.451612903225806,0.310344827586207
"45",0.962962962962963,0.884615384615385,0.714285714285714,0.80952380952381,0.451612903225806,0.71875,0.62962962962963,0.5625,0.40625,0.333333333333333
"46",0.944444444444444,0.96,0.714285714285714,0.666666666666667,0.636363636363636,0.72972972972973,0.692307692307692,0.67741935483871,0.484848484848485,0.423076923076923
"47",0.551724137931034,0.466666666666667,0.894736842105263,0.925925925925926,0.689655172413793,0.772727272727273,0.714285714285714,0.612903225806452,0.451612903225806,0
"48",0.945945945945946,0.933333333333333,0.870967741935484,0.6875,0.851851851851852,0.741935483870968,0.722222222222222,0.666666666666667,0.392857142857143,0.214285714285714
"49",1,0.903225806451613,0.727272727272727,0.88,0.642857142857143,0.733333333333333,0.571428571428571,0.807692307692308,0.457142857142857,0.5
"50",0.928571428571429,0.814814814814815,0.964285714285714,0.71875,0.785714285714286,0.833333333333333,0.772727272727273,0.5625,0.259259259259259,0.379310344827586
"51",0.862068965517241,0.870967741935484,0.892857142857143,0.827586206896552,0.848484848484849,0.758620689655172,0.625,0.666666666666667,0.517241379310345,0.214285714285714
"52",0.807692307692308,0.833333333333333,0.714285714285714,0.857142857142857,0.8,0.75,0.65625,0.538461538461538,0.321428571428571,0.208333333333333
"53",0.709677419354839,0.756756756756757,0.633333333333333,0.703703703703704,0.645161290322581,0.5,0.739130434782609,0.580645161290323,0.454545454545455,0.36
"54",0.882352941176471,0.740740740740741,0.837837837837838,0.933333333333333,0.653846153846154,0.807692307692308,0.517241379310345,0.5,0.454545454545455,0.297297297297297
"55",0.884615384615385,0.681818181818182,0.787878787878788,0.710526315789474,0.763157894736842,0.825,0.566666666666667,0.558823529411765,0.411764705882353,0.45
"56",0.814814814814815,0.833333333333333,0.923076923076923,0.684210526315789,0.71875,0.703703703703704,0.695652173913043,0.375,0.425,0.53125
"57",0.823529411764706,0.823529411764706,0.71875,0.96,0.8125,0.666666666666667,0.785714285714286,0.571428571428571,0.4375,0.387096774193548
"58",0.964285714285714,0.827586206896552,0.730769230769231,0.818181818181818,0.833333333333333,0.806451612903226,0.59375,0.791666666666667,0.371428571428571,0.34375
"59",0.851851851851852,0.818181818181818,0.741935483870968,0.815789473684211,0.735294117647059,1,0.58974358974359,0.586206896551724,0.59375,0.3
"60",0.964285714285714,0.682926829268293,0.956521739130435,0.90625,0.78125,0.925925925925926,0.484848484848485,0.692307692307692,0.227272727272727,0.236842105263158
"61",0.852941176470588,0.967741935483871,0.705882352941177,0.846153846153846,0.551724137931034,0.580645161290323,0.793103448275862,0.739130434782609,0.411764705882353,0.392857142857143
"62",0.878787878787879,0.52,0.761904761904762,0.958333333333333,0.588235294117647,0.75,0.791666666666667,0.371428571428571,0.5,0.142857142857143
"63",0.833333333333333,0.956521739130435,0.875,0.909090909090909,0.769230769230769,0.862068965517241,0.71875,0.387096774193548,0.444444444444444,0.321428571428571
"64",0.848484848484849,0.90625,0.787878787878788,0.807692307692308,0.928571428571429,0.666666666666667,0.461538461538462,0.375,0.741935483870968,0.392857142857143
"65",0.95,0.866666666666667,0.962962962962963,0.75,0.846153846153846,0.6875,0.76,0.5,0.580645161290323,0.162790697674419
"66",0.733333333333333,0.815789473684211,0.45,0.95,0.666666666666667,0.95,0.466666666666667,0.909090909090909,0.344827586206897,0.387096774193548
"67",0.6,0.8,0.875,0.578947368421053,0.92,0.733333333333333,0.821428571428571,0.555555555555556,0.451612903225806,0.25
"68",0.975,0.794117647058823,0.848484848484849,0.777777777777778,0.925925925925926,0.821428571428571,0.8,0.606060606060606,0.48,0.387096774193548
"69",0.678571428571429,0.638888888888889,0.766666666666667,0.84375,0.703703703703704,0.851851851851852,0.787878787878788,0.75,0.515151515151515,0.428571428571429
"70",0.666666666666667,0.733333333333333,0.657142857142857,0.696969696969697,0.645161290322581,0.821428571428571,0.75,0.636363636363636,0.228571428571429,0.342857142857143
"71",0.857142857142857,0.638888888888889,0.676470588235294,0.785714285714286,0.733333333333333,0.777777777777778,0.65625,0.633333333333333,0.538461538461538,0.333333333333333
"72",0.903225806451613,0.91304347826087,0.806451612903226,0.870967741935484,0.857142857142857,0.766666666666667,0.696969696969697,0.6,0.642857142857143,0.258064516129032
"73",0.88,0.818181818181818,0.387096774193548,0.84375,0.80952380952381,0.666666666666667,0.7,0.485714285714286,0.615384615384615,0.565217391304348
"74",0.964285714285714,0.708333333333333,0.925925925925926,0.888888888888889,0.826086956521739,1,0.486486486486487,0.612903225806452,0.48,0.413793103448276
"75",0.869565217391304,0.9,0.92,0.875,0.923076923076923,0.742857142857143,0.714285714285714,0.666666666666667,0.37037037037037,0.321428571428571
"76",0.828571428571429,0.8,0.8,1,0.717948717948718,0.851851851851852,0.814814814814815,0.833333333333333,0.5,0.216216216216216
"77",0.962962962962963,0.714285714285714,0.655172413793103,0.696969696969697,0.72972972972973,0.869565217391304,0.67741935483871,0.548387096774194,0.342105263157895,0.243243243243243
"78",0.75,0.935483870967742,0.783783783783784,0.91304347826087,0.827586206896552,0.625,0.708333333333333,0.696969696969697,0.703703703703704,0.235294117647059
"79",0.928571428571429,0.892857142857143,0.92,0.694444444444444,0.828571428571429,0.518518518518518,0.944444444444444,0.71875,0.333333333333333,0.32258064516129
"80",0.842105263157895,0.806451612903226,0.88,0.606060606060606,0.952380952380952,0.517241379310345,0.655172413793103,0.739130434782609,0.125,0.217391304347826
"81",1,0.756756756756757,0.827586206896552,0.75,0.685714285714286,0.777777777777778,0.533333333333333,0.766666666666667,0.394736842105263,0.181818181818182
"82",0.827586206896552,0.653846153846154,0.703703703703704,0.857142857142857,0.935483870967742,0.8125,0.6875,0.458333333333333,0.684210526315789,0.344827586206897
"83",0.96875,0.676470588235294,0.8,0.676470588235294,0.478260869565217,0.78125,0.580645161290323,0.413793103448276,0.413793103448276,0.419354838709677
"84",0.838709677419355,0.807692307692308,1,0.620689655172414,0.615384615384615,0.826086956521739,0.92,0.628571428571429,0.16,0.227272727272727
"85",0.9,0.857142857142857,1,0.852941176470588,0.884615384615385,0.75,0.5,0.791666666666667,0.514285714285714,0.351351351351351
"86",0.85,0.961538461538462,0.705882352941177,0.8125,0.962962962962963,0.806451612903226,0.692307692307692,0.428571428571429,0.333333333333333,0.363636363636364
"87",0.848484848484849,0.580645161290323,0.689655172413793,0.571428571428571,0.75,0.709677419354839,0.76,0.424242424242424,0.192307692307692,0.179487179487179
"88",0.857142857142857,0.857142857142857,0.727272727272727,0.588235294117647,0.733333333333333,0.826086956521739,0.516129032258065,0.59375,0.392857142857143,0.0666666666666667
"89",0.92,1,0.96551724137931,0.961538461538462,0.8,0.727272727272727,0.608695652173913,0.612903225806452,0.555555555555556,0.444444444444444
"90",0.875,0.875,0.76,0.785714285714286,0.869565217391304,0.896551724137931,0.652173913043478,0.869565217391304,0.678571428571429,0.181818181818182
"91",0.793103448275862,0.725,0.703703703703704,1,0.517241379310345,0.486486486486487,0.826086956521739,0.793103448275862,0.625,0.333333333333333
"92",0.848484848484849,0.857142857142857,0.65625,0.75,0.774193548387097,0.862068965517241,0.571428571428571,0.565217391304348,0.666666666666667,0.333333333333333
"93",0.771428571428571,0.695652173913043,0.956521739130435,0.894736842105263,0.727272727272727,0.909090909090909,0.444444444444444,0.5,0.56,0.260869565217391
"94",0.862068965517241,0.821428571428571,0.55,0.851851851851852,0.884615384615385,0.807692307692308,0.384615384615385,0.739130434782609,0.34375,0.291666666666667
"95",0.870967741935484,0.689655172413793,0.96,0.857142857142857,0.846153846153846,0.575757575757576,0.633333333333333,0.757575757575758,0.518518518518518,0.166666666666667
"96",0.888888888888889,0.818181818181818,0.71875,0.655172413793103,0.882352941176471,0.666666666666667,0.875,0.511627906976744,0.342105263157895,0.392857142857143
"97",0.685714285714286,0.588235294117647,0.611111111111111,1,0.870967741935484,0.666666666666667,0.692307692307692,0.611111111111111,0.317073170731707,0.277777777777778
"98",1,0.633333333333333,0.710526315789474,0.931034482758621,0.821428571428571,0.5,0.694444444444444,0.71875,0.590909090909091,0.0277777777777778
"99",0.863636363636364,0.888888888888889,0.75,0.864864864864865,0.787878787878788,0.696969696969697,0.615384615384615,0.428571428571429,0.551724137931034,0.205882352941176
"100",0.923076923076923,0.904761904761905,0.96551724137931,0.653846153846154,0.857142857142857,0.862068965517241,0.526315789473684,0.607142857142857,0.457142857142857,0.233333333333333
