"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"26",0.555555555555556,0.636363636363636,0.583333333333333,0.772727272727273,0.636363636363636,0.7,0.6,0.75,0.6,0.636363636363636
"27",0.8,0.666666666666667,0.681818181818182,0.517241379310345,0.7,0.695652173913043,0.590909090909091,0.65,0.583333333333333,0.666666666666667
"28",0.538461538461538,0.571428571428571,0.608695652173913,0.666666666666667,0.7,0.647058823529412,0.722222222222222,0.833333333333333,1,0.391304347826087
"29",0.533333333333333,0.928571428571429,0.565217391304348,0.6,0.681818181818182,0.882352941176471,0.666666666666667,0.555555555555556,0.692307692307692,0.533333333333333
"30",0.681818181818182,0.5,0.611111111111111,0.518518518518518,0.652173913043478,0.727272727272727,0.772727272727273,0.666666666666667,0.727272727272727,0.5
"31",0.5,0.695652173913043,0.933333333333333,0.761904761904762,0.6875,0.68,0.619047619047619,0.8,0.666666666666667,0.666666666666667
"32",0.565217391304348,0.6,0.7,0.583333333333333,0.705882352941177,0.652173913043478,0.571428571428571,0.466666666666667,0.733333333333333,1
"33",0.413793103448276,0.904761904761905,0.583333333333333,0.9375,0.727272727272727,0.666666666666667,0.888888888888889,0.666666666666667,0.5,0.666666666666667
"34",0.625,0.75,0.846153846153846,0.857142857142857,0.916666666666667,0.526315789473684,0.6,0.692307692307692,0.714285714285714,0.875
"35",0.727272727272727,0.533333333333333,0.761904761904762,0.684210526315789,0.71875,0.722222222222222,0.681818181818182,0.65,0.6875,0.5625
"36",0.606060606060606,0.5,0.523809523809524,0.761904761904762,0.636363636363636,0.777777777777778,0.736842105263158,0.733333333333333,0.631578947368421,0.571428571428571
"37",0.777777777777778,0.8,0.5,0.777777777777778,0.5,0.608695652173913,0.7,0.45,0.642857142857143,0.421052631578947
"38",0.782608695652174,0.652173913043478,0.8,0.894736842105263,0.666666666666667,0.555555555555556,0.833333333333333,0.791666666666667,0.727272727272727,0.727272727272727
"39",0.59375,0.64,0.647058823529412,0.933333333333333,0.714285714285714,1,0.590909090909091,0.523809523809524,0.625,0.818181818181818
"40",0.875,0.375,0.681818181818182,0.619047619047619,0.619047619047619,0.625,0.782608695652174,0.647058823529412,0.647058823529412,0.727272727272727
"41",0.6,0.777777777777778,0.826086956521739,0.777777777777778,0.608695652173913,0.625,0.521739130434783,0.666666666666667,0.666666666666667,0.818181818181818
"42",0.695652173913043,0.516129032258065,0.6,0.464285714285714,0.666666666666667,0.428571428571429,0.590909090909091,0.714285714285714,0.777777777777778,0.454545454545455
"43",0.681818181818182,0.8,0.882352941176471,0.416666666666667,0.636363636363636,0.636363636363636,0.666666666666667,0.85,0.642857142857143,0.636363636363636
"44",0.565217391304348,0.791666666666667,0.375,0.5,0.666666666666667,0.705882352941177,0.857142857142857,0.5,0.5625,0.5
"45",0.772727272727273,0.714285714285714,0.75,0.642857142857143,0.916666666666667,0.571428571428571,0.875,0.470588235294118,0.6,0.6
"46",0.5,0.538461538461538,0.764705882352941,0.833333333333333,0.928571428571429,0.652173913043478,0.8,0.8125,0.533333333333333,0.857142857142857
"47",0.875,0.85,0.764705882352941,0.695652173913043,0.9375,0.647058823529412,0.705882352941177,0.833333333333333,0.928571428571429,0.583333333333333
"48",0.666666666666667,0.727272727272727,0.620689655172414,0.619047619047619,0.8125,0.727272727272727,0.578947368421053,0.772727272727273,1,0.888888888888889
"49",0.684210526315789,0.545454545454545,0.866666666666667,0.909090909090909,0.666666666666667,0.705882352941177,0.733333333333333,0.705882352941177,0.684210526315789,0.833333333333333
"50",0.826086956521739,0.857142857142857,0.6,0.684210526315789,0.894736842105263,0.727272727272727,0.857142857142857,0.5,0.75,0.777777777777778
"51",0.6,0.8,0.653846153846154,0.736842105263158,0.75,0.7,0.65,0.714285714285714,0.642857142857143,0.428571428571429
"52",0.545454545454545,0.592592592592593,0.681818181818182,0.846153846153846,0.625,0.636363636363636,0.6875,0.666666666666667,0.625,0.6
"53",0.666666666666667,0.586206896551724,0.75,0.611111111111111,0.708333333333333,0.647058823529412,0.684210526315789,0.55,0.75,0.857142857142857
"54",0.64,0.8125,0.423076923076923,0.736842105263158,0.866666666666667,0.692307692307692,0.45,0.6,0.9,0.384615384615385
"55",0.954545454545455,1,0.818181818181818,0.777777777777778,0.666666666666667,0.695652173913043,0.666666666666667,0.7,0.714285714285714,0.666666666666667
"56",0.736842105263158,0.52,0.772727272727273,0.451612903225806,0.565217391304348,0.736842105263158,0.769230769230769,0.615384615384615,0.6,0.615384615384615
"57",0.7,0.484848484848485,0.740740740740741,0.65,0.714285714285714,0.866666666666667,0.764705882352941,0.733333333333333,0.818181818181818,0.777777777777778
"58",0.590909090909091,0.708333333333333,0.625,0.875,0.722222222222222,0.576923076923077,0.588235294117647,0.555555555555556,0.727272727272727,0.6
"59",0.705882352941177,0.571428571428571,0.666666666666667,0.64,0.454545454545455,0.56,0.782608695652174,0.625,0.785714285714286,0.833333333333333
"60",0.56,0.678571428571429,0.625,0.692307692307692,0.578947368421053,0.6875,0.666666666666667,0.684210526315789,0.714285714285714,0.833333333333333
"61",0.7,0.72,0.764705882352941,0.555555555555556,0.65,0.6875,0.7,0.777777777777778,0.692307692307692,0.8
"62",0.653846153846154,0.75,0.666666666666667,0.636363636363636,0.823529411764706,0.772727272727273,0.555555555555556,0.727272727272727,0.538461538461538,0.615384615384615
"63",0.636363636363636,0.739130434782609,0.6,0.7,0.703703703703704,0.625,0.608695652173913,0.888888888888889,0.615384615384615,0.6
"64",0.695652173913043,0.545454545454545,0.692307692307692,0.681818181818182,0.695652173913043,0.777777777777778,0.75,0.578947368421053,0.611111111111111,0.833333333333333
"65",0.846153846153846,0.625,0.64,0.772727272727273,0.695652173913043,0.615384615384615,0.5625,0.571428571428571,0.684210526315789,0.555555555555556
"66",0.695652173913043,0.666666666666667,0.55,0.608695652173913,0.826086956521739,0.75,0.727272727272727,0.65,0.8,0.769230769230769
"67",0.7,0.772727272727273,0.615384615384615,0.75,0.705882352941177,0.466666666666667,0.736842105263158,0.875,0.611111111111111,0.764705882352941
"68",0.633333333333333,0.555555555555556,0.478260869565217,0.761904761904762,0.518518518518518,0.545454545454545,0.608695652173913,0.5,0.833333333333333,0.8
"69",0.928571428571429,0.826086956521739,0.6875,0.75,0.736842105263158,0.636363636363636,0.75,0.6875,0.571428571428571,0.714285714285714
"70",0.625,0.823529411764706,0.545454545454545,0.62962962962963,0.75,0.65,0.681818181818182,0.882352941176471,0.615384615384615,0.727272727272727
"71",0.76,0.736842105263158,0.636363636363636,0.739130434782609,0.764705882352941,0.714285714285714,0.8125,0.866666666666667,0.611111111111111,0.571428571428571
"72",0.64,0.478260869565217,0.75,0.777777777777778,0.5,0.736842105263158,0.652173913043478,0.761904761904762,0.75,0.454545454545455
"73",0.8,0.740740740740741,0.857142857142857,0.583333333333333,0.566666666666667,0.705882352941177,0.666666666666667,0.785714285714286,0.928571428571429,0.615384615384615
"74",0.615384615384615,0.727272727272727,0.761904761904762,0.523809523809524,0.647058823529412,0.428571428571429,0.7,0.764705882352941,0.909090909090909,0.727272727272727
"75",0.666666666666667,0.952380952380952,0.625,0.533333333333333,0.761904761904762,0.56,0.571428571428571,0.647058823529412,0.692307692307692,0.5625
"76",0.566666666666667,0.481481481481481,0.393939393939394,0.48,0.607142857142857,0.590909090909091,0.652173913043478,0.611111111111111,0.75,0.625
"77",0.615384615384615,0.6,0.666666666666667,0.739130434782609,0.68,0.75,0.705882352941177,0.5,0.875,1
"78",0.64,0.666666666666667,0.75,0.722222222222222,0.75,0.478260869565217,0.866666666666667,0.777777777777778,0.785714285714286,0.4
"79",0.655172413793103,0.708333333333333,0.857142857142857,0.592592592592593,0.818181818181818,0.8,0.789473684210526,0.611111111111111,0.75,0.666666666666667
"80",0.448275862068966,0.703703703703704,0.789473684210526,0.588235294117647,0.823529411764706,0.7,0.733333333333333,0.857142857142857,0.833333333333333,0.727272727272727
"81",0.6,0.565217391304348,0.882352941176471,0.8,0.625,0.761904761904762,0.642857142857143,0.842105263157895,0.769230769230769,0.8
"82",0.769230769230769,0.454545454545455,0.789473684210526,0.5,0.625,0.684210526315789,0.736842105263158,0.9,0.785714285714286,0.818181818181818
"83",0.514285714285714,0.76,0.590909090909091,0.590909090909091,1,0.76,0.5,0.642857142857143,0.736842105263158,0.923076923076923
"84",0.8,0.571428571428571,0.608695652173913,0.727272727272727,0.375,1,0.714285714285714,0.545454545454545,0.875,0.285714285714286
"85",0.555555555555556,0.5,0.652173913043478,0.695652173913043,0.631578947368421,0.583333333333333,0.6,0.764705882352941,0.642857142857143,0.615384615384615
"86",0.523809523809524,0.681818181818182,0.857142857142857,0.642857142857143,0.608695652173913,0.681818181818182,0.538461538461538,0.6,0.444444444444444,0.75
"87",0.7,0.666666666666667,0.72,0.636363636363636,0.583333333333333,0.652173913043478,0.6875,0.8,0.75,0.461538461538462
"88",0.823529411764706,0.461538461538462,0.928571428571429,0.551724137931034,0.625,0.866666666666667,0.928571428571429,0.608695652173913,0.8,0.545454545454545
"89",0.777777777777778,0.777777777777778,0.647058823529412,1,0.8,0.863636363636364,0.736842105263158,0.8125,0.923076923076923,0.75
"90",0.655172413793103,0.666666666666667,0.590909090909091,0.72,0.55,0.535714285714286,0.65,0.923076923076923,0.789473684210526,0.833333333333333
"91",1,0.56,0.888888888888889,0.842105263157895,0.8,0.769230769230769,0.75,0.75,0.5,0.777777777777778
"92",0.730769230769231,0.517241379310345,0.736842105263158,0.485714285714286,0.645161290322581,0.65,0.684210526315789,1,0.75,0.666666666666667
"93",0.7,0.666666666666667,0.866666666666667,0.657142857142857,0.529411764705882,0.782608695652174,0.611111111111111,0.52,0.923076923076923,1
"94",0.535714285714286,0.736842105263158,0.451612903225806,0.541666666666667,0.5,0.619047619047619,0.764705882352941,0.846153846153846,0.642857142857143,0.75
"95",0.703703703703704,0.608695652173913,0.619047619047619,0.75,0.652173913043478,0.666666666666667,0.777777777777778,0.727272727272727,0.9,0.846153846153846
"96",0.882352941176471,0.421052631578947,0.84,0.642857142857143,0.6,0.473684210526316,0.708333333333333,0.48,0.588235294117647,0.583333333333333
"97",0.523809523809524,0.739130434782609,0.933333333333333,0.608695652173913,0.583333333333333,0.722222222222222,0.666666666666667,0.8,0.5,0.5625
"98",0.571428571428571,0.785714285714286,0.85,0.478260869565217,0.625,0.833333333333333,0.478260869565217,0.722222222222222,0.666666666666667,0.714285714285714
"99",0.833333333333333,0.588235294117647,0.869565217391304,0.565217391304348,0.636363636363636,0.684210526315789,0.666666666666667,0.714285714285714,0.642857142857143,0.714285714285714
"100",0.666666666666667,0.625,0.6,0.647058823529412,0.625,0.521739130434783,0.764705882352941,0.764705882352941,0.764705882352941,0.714285714285714
